Date,Latitude,Longitude,Max_Temperature,Min_Temperature,Rainfall
2022-01-01,8.5,77.5,31.168657,23.37389,0.0
2022-01-01,8.5,78.5,29.86864,23.174444,0.0
2022-01-01,9.5,76.5,30.74307,22.21695,0.0
2022-01-01,9.5,77.5,29.52735,21.970219,1.6573127508163452
2022-01-01,9.5,78.5,28.022547,21.328629,2.0395328998565674
2022-01-01,9.5,79.5,28.221582,22.4872,4.664170742034912
2022-01-01,10.5,76.5,26.82493,18.777357,0.0
2022-01-01,10.5,77.5,26.269928,19.142962,1.1828975677490234
2022-01-01,10.5,78.5,28.231743,21.910032,6.25848388671875
2022-01-01,10.5,79.5,27.725582,22.625792,15.762981414794922
2022-01-01,11.5,76.5,26.358158,18.115877,0.032393179833889
2022-01-01,11.5,77.5,26.225843,18.42618,2.9539830684661865
2022-01-01,11.5,78.5,28.224276,21.271759,7.044015884399414
2022-01-01,11.5,79.5,27.972132,22.7022,15.337267875671388
2022-01-01,12.5,75.5,29.022537,20.004444,0.0
2022-01-01,12.5,76.5,24.95472,16.312994,0.0212544463574886
2022-01-01,12.5,77.5,26.663397,19.004215,1.8165254592895508
2022-01-01,12.5,78.5,26.885065,19.483452,2.73276686668396
2022-01-01,12.5,79.5,28.1674,21.879837,13.73863410949707
2022-01-01,12.5,80.5,28.05421,22.332956,35.64397048950195
2022-01-01,13.5,75.5,29.601017,19.413342,0.0
2022-01-01,13.5,76.5,27.224577,18.427284,0.0275796148926019
2022-01-01,13.5,77.5,25.85953,18.677069,0.4533631801605224
2022-01-01,13.5,78.5,26.692783,19.42012,3.49130916595459
2022-01-01,13.5,79.5,27.79721,21.20013,18.420833587646484
2022-01-01,13.5,80.5,28.828463,22.286438,33.67545700073242
2022-01-01,14.5,74.5,30.874142,20.96344,0.0
2022-01-01,14.5,75.5,29.715994,19.131367,0.0
2022-01-01,14.5,76.5,28.628365,18.173813,0.0
2022-01-01,14.5,77.5,27.931353,19.080042,0.2196903824806213
2022-01-01,14.5,78.5,28.229528,20.324625,0.5897372364997864
2022-01-01,14.5,79.5,29.047226,21.57399,12.857829093933104
2022-01-01,14.5,80.5,29.486593,22.21394,11.807180404663086
2022-01-01,15.5,74.5,30.94767,20.925087,0.0
2022-01-01,15.5,75.5,30.080898,18.97955,0.0
2022-01-01,15.5,76.5,29.28492,18.413685,0.0
2022-01-01,15.5,77.5,29.358362,19.45436,0.0161591656506061
2022-01-01,15.5,78.5,30.239925,20.390732,0.2395592778921127
2022-01-01,15.5,79.5,30.27372,20.988764,1.394601821899414
2022-01-01,15.5,80.5,29.765722,20.875933,4.19177770614624
2022-01-01,16.5,73.5,31.592104,20.81105,0.0
2022-01-01,16.5,74.5,30.108236,19.02887,0.0
2022-01-01,16.5,75.5,29.699587,18.031706,0.0
2022-01-01,16.5,76.5,29.504433,17.97282,0.0
2022-01-01,16.5,77.5,29.522741,18.011343,0.0
2022-01-01,16.5,78.5,29.73618,17.779219,0.0
2022-01-01,16.5,79.5,30.070642,19.132263,0.0
2022-01-01,16.5,80.5,29.80036,20.074644,0.0
2022-01-01,16.5,81.5,29.603048,20.62069,0.0
2022-01-01,17.5,73.5,30.036722,18.737064,0.0
2022-01-01,17.5,74.5,29.993883,16.816196,0.0
2022-01-01,17.5,75.5,29.42502,16.92096,0.0
2022-01-01,17.5,76.5,29.286709,16.956942,0.0
2022-01-01,17.5,77.5,29.065933,17.522387,0.0
2022-01-01,17.5,78.5,29.06325,17.254082,0.0
2022-01-01,17.5,79.5,29.404924,17.617716,0.0
2022-01-01,17.5,80.5,28.960348,18.766088,0.0
2022-01-01,17.5,81.5,28.620262,18.86218,0.0
2022-01-01,17.5,82.5,27.39728,18.793716,0.0
2022-01-01,17.5,83.5,26.622936,17.921202,0.0
2022-01-01,18.5,73.5,29.048697,17.663593,0.0
2022-01-01,18.5,74.5,29.349194,15.782091,0.0
2022-01-01,18.5,75.5,28.881025,14.498109,0.0
2022-01-01,18.5,76.5,28.875921,15.722621,0.0
2022-01-01,18.5,77.5,28.894407,15.826595,0.0
2022-01-01,18.5,78.5,28.544762,16.365263,0.0
2022-01-01,18.5,79.5,29.059183,16.798866,0.0
2022-01-01,18.5,80.5,28.425463,17.216696,0.0
2022-01-01,18.5,81.5,27.351795,17.885984,0.0
2022-01-01,18.5,82.5,27.264303,17.132011,0.0
2022-01-01,18.5,83.5,26.25791,16.264202,0.0
2022-01-01,18.5,84.5,26.369339,16.370626,0.0
2022-01-01,19.5,73.5,29.403107,16.388985,0.0
2022-01-01,19.5,74.5,28.744156,13.653838,0.0
2022-01-01,19.5,75.5,27.561205,14.324303,0.0
2022-01-01,19.5,76.5,27.664164,14.332296,0.0
2022-01-01,19.5,77.5,27.953564,14.738137,0.0
2022-01-01,19.5,78.5,28.40831,14.973816,0.0
2022-01-01,19.5,79.5,28.421005,15.366387,0.0
2022-01-01,19.5,80.5,27.327347,14.799525,0.0
2022-01-01,19.5,81.5,27.09593,14.162603,0.0
2022-01-01,19.5,82.5,25.86215,15.139846,0.0
2022-01-01,19.5,83.5,26.179075,15.236582,0.0
2022-01-01,19.5,84.5,25.930395,14.810532,0.0
2022-01-01,19.5,85.5,25.394886,14.979282,0.0
2022-01-01,20.5,73.5,28.950552,16.741262,0.0
2022-01-01,20.5,74.5,28.08918,14.467249,0.0
2022-01-01,20.5,75.5,27.35202,14.323419,0.0
2022-01-01,20.5,76.5,26.968756,14.197941,0.0
2022-01-01,20.5,77.5,27.479813,14.108264,0.0
2022-01-01,20.5,78.5,27.47974,14.223686,0.0
2022-01-01,20.5,79.5,26.20159,13.418837,0.0
2022-01-01,20.5,80.5,26.513582,12.950082,0.0
2022-01-01,20.5,81.5,25.219664,12.18928,0.0
2022-01-01,20.5,82.5,25.076923,12.318967,0.0
