Date,Latitude,Longitude,Max_Temperature,Min_Temperature,Rainfall
2019-01-01,8.5,77.5,31.60122,21.694088,0.0
2019-01-01,8.5,78.5,30.536781,21.365536,0.0
2019-01-01,9.5,76.5,30.769962,20.21344,0.0
2019-01-01,9.5,77.5,30.307644,20.107716,0.0
2019-01-01,9.5,78.5,28.715908,19.400139,0.0
2019-01-01,9.5,79.5,29.251158,20.43836,0.0
2019-01-01,10.5,76.5,28.077696,16.457474,0.0
2019-01-01,10.5,77.5,28.139677,17.207684,0.0
2019-01-01,10.5,78.5,29.765875,19.736387,0.0
2019-01-01,10.5,79.5,29.152706,20.1987,0.0
2019-01-01,11.5,76.5,27.89482,15.056547,0.0
2019-01-01,11.5,77.5,28.420778,15.753047,0.0
2019-01-01,11.5,78.5,29.752329,18.385456,0.0
2019-01-01,11.5,79.5,29.054258,20.007263,0.0
2019-01-01,12.5,75.5,29.997814,15.84084,0.0
2019-01-01,12.5,76.5,26.109564,12.469447,0.0
2019-01-01,12.5,77.5,27.938126,15.047642,0.0
2019-01-01,12.5,78.5,27.836517,15.634997,0.0
2019-01-01,12.5,79.5,29.070091,17.674711,0.0
2019-01-01,12.5,80.5,29.01379,18.071592,0.0
2019-01-01,13.5,75.5,30.0853,14.186251,0.0
2019-01-01,13.5,76.5,28.39908,13.112078,0.0
2019-01-01,13.5,77.5,27.500889,13.193267,0.0
2019-01-01,13.5,78.5,27.848587,14.178281,0.0
2019-01-01,13.5,79.5,28.605875,16.133324,0.0
2019-01-01,13.5,80.5,29.138348,17.550808,0.0
2019-01-01,14.5,74.5,31.429743,15.422199,0.0
2019-01-01,14.5,75.5,30.410868,13.399187,0.0
2019-01-01,14.5,76.5,29.03564,12.741142,0.0
2019-01-01,14.5,77.5,29.304785,13.385056,0.0
2019-01-01,14.5,78.5,29.053831,14.082245,0.0
2019-01-01,14.5,79.5,29.657883,15.5636,0.0
2019-01-01,14.5,80.5,29.473854,16.387636,0.0
2019-01-01,15.5,74.5,31.763935,14.991693,0.0
2019-01-01,15.5,75.5,30.666254,12.878988,0.0
2019-01-01,15.5,76.5,30.557743,11.847645,0.0
2019-01-01,15.5,77.5,30.71725,12.205167,0.0
2019-01-01,15.5,78.5,30.85785,13.979975,0.0
2019-01-01,15.5,79.5,30.52129,14.271337,0.0
2019-01-01,15.5,80.5,29.809423,14.830574,0.0
2019-01-01,16.5,73.5,32.431034,15.276013,0.0
2019-01-01,16.5,74.5,31.382812,13.091314,0.0
2019-01-01,16.5,75.5,30.53691,11.636854,0.0
2019-01-01,16.5,76.5,30.854504,10.884705,0.0
2019-01-01,16.5,77.5,30.572168,10.666153,0.0
2019-01-01,16.5,78.5,30.037447,11.051232,0.0
2019-01-01,16.5,79.5,30.058805,12.899803,0.0
2019-01-01,16.5,80.5,29.966705,14.076601,0.0
2019-01-01,16.5,81.5,28.975462,14.101404,0.0
2019-01-01,17.5,73.5,30.86328,13.703842,0.0
2019-01-01,17.5,74.5,30.943123,10.711774,0.0
2019-01-01,17.5,75.5,31.151472,9.984507,0.0
2019-01-01,17.5,76.5,30.707455,9.276441,0.0
2019-01-01,17.5,77.5,30.362482,9.725899,0.0
2019-01-01,17.5,78.5,29.28124,10.097216,0.0
2019-01-01,17.5,79.5,29.671309,10.83506,0.0
2019-01-01,17.5,80.5,28.88124,12.27095,0.0
2019-01-01,17.5,81.5,27.828768,12.437952,0.0
2019-01-01,17.5,82.5,27.390985,12.615677,0.0
2019-01-01,17.5,83.5,27.035017,12.188809,0.0
2019-01-01,18.5,73.5,30.224115,12.553749,0.0
2019-01-01,18.5,74.5,30.523666,10.481862,0.0
2019-01-01,18.5,75.5,30.833496,7.4981427,0.0
2019-01-01,18.5,76.5,30.685896,8.205506,0.0
2019-01-01,18.5,77.5,30.287037,8.579,0.0
2019-01-01,18.5,78.5,30.062042,8.930456,0.0
2019-01-01,18.5,79.5,29.78811,9.687164,0.0
2019-01-01,18.5,80.5,28.394455,10.112448,0.0
2019-01-01,18.5,81.5,27.535908,11.404171,0.0
2019-01-01,18.5,82.5,27.300272,10.94599,0.0
2019-01-01,18.5,83.5,26.890987,10.316748,0.0
2019-01-01,18.5,84.5,26.988972,10.609702,0.0
2019-01-01,19.5,73.5,30.904179,11.227672,0.0
2019-01-01,19.5,74.5,30.067518,8.384776,0.0
2019-01-01,19.5,75.5,30.191883,7.8429227,0.0
2019-01-01,19.5,76.5,30.117373,7.2688146,0.0
2019-01-01,19.5,77.5,30.099167,7.7200294,0.0
2019-01-01,19.5,78.5,30.263916,7.338362,0.0
2019-01-01,19.5,79.5,29.361147,7.97459,0.0
2019-01-01,19.5,80.5,29.071352,8.765417,0.0
2019-01-01,19.5,81.5,27.886461,7.4743934,0.0
2019-01-01,19.5,82.5,26.460945,8.635267,0.0
2019-01-01,19.5,83.5,26.82889,9.414917,0.0
2019-01-01,19.5,84.5,26.782402,9.195574,0.0
2019-01-01,19.5,85.5,26.201452,9.830084,0.0
2019-01-01,20.5,73.5,30.960173,11.333458,0.0
2019-01-01,20.5,74.5,30.169998,9.212921,0.0
2019-01-01,20.5,75.5,30.335213,8.299419,0.0
2019-01-01,20.5,76.5,30.164951,8.243096,0.0
2019-01-01,20.5,77.5,30.072374,7.5881295,0.0
2019-01-01,20.5,78.5,30.105087,7.694463,0.0
2019-01-01,20.5,79.5,28.871273,6.9422984,0.0
2019-01-01,20.5,80.5,29.287508,7.508721,0.0
2019-01-01,20.5,81.5,27.5837,6.768264,0.0
2019-01-01,20.5,82.5,26.557053,6.7890997,0.0
2019-01-01,20.5,83.5,26.771664,7.926054,0.0
2019-01-01,20.5,84.5,26.801107,8.6730175,0.0
2019-01-01,20.5,85.5,26.228176,9.7504635,0.0
2019-01-01,20.5,86.5,25.987522,11.081224,0.0
2019-01-01,21.5,70.5,30.801805,12.10138,0.0
2019-01-01,21.5,71.5,30.814234,11.335221,0.0
2019-01-01,21.5,72.5,31.03393,12.259808,0.0
2019-01-01,21.5,73.5,30.32999,10.174874,0.0
2019-01-01,21.5,74.5,30.167273,9.110819,0.0
2019-01-01,21.5,75.5,29.135641,7.786289,0.0
2019-01-01,21.5,76.5,29.846876,7.2802143,0.0
2019-01-01,21.5,77.5,29.442448,6.6340976,0.0
2019-01-01,21.5,78.5,28.548086,6.423059,0.0
2019-01-01,21.5,79.5,28.370644,6.196161,0.0
2019-01-01,21.5,80.5,28.48891,6.8333817,0.0
2019-01-01,21.5,81.5,27.085947,7.174947,0.0
2019-01-01,21.5,82.5,26.956388,7.90269,0.0
2019-01-01,21.5,83.5,25.875824,6.889865,0.0
2019-01-01,21.5,84.5,25.590626,7.494729,0.0
2019-01-01,21.5,85.5,25.68992,8.960782,0.0
2019-01-01,21.5,86.5,24.950758,9.890261,0.0
2019-01-01,21.5,87.5,24.52657,11.046724,0.0
2019-01-01,22.5,69.5,29.92158,12.216808,0.0
2019-01-01,22.5,70.5,30.113398,12.261684,0.0
2019-01-01,22.5,71.5,31.015045,11.533162,0.0
2019-01-01,22.5,72.5,31.875557,11.7432,0.0
2019-01-01,22.5,73.5,30.110966,10.890299,0.0
2019-01-01,22.5,74.5,28.987677,8.423418,0.0
2019-01-01,22.5,75.5,27.8487,6.018113,0.0
2019-01-01,22.5,76.5,28.758436,5.4930415,0.0
2019-01-01,22.5,77.5,27.726261,5.1099296,0.0
2019-01-01,22.5,78.5,27.166191,4.649506,0.0
2019-01-01,22.5,79.5,27.181335,5.608734,0.0
2019-01-01,22.5,80.5,27.036932,6.2163734,0.0
2019-01-01,22.5,81.5,26.324112,6.3782015,0.0
2019-01-01,22.5,82.5,26.056675,7.3283215,0.0
2019-01-01,22.5,83.5,24.955267,6.820484,0.0
2019-01-01,22.5,84.5,24.970188,6.795923,0.0
2019-01-01,22.5,85.5,23.938038,7.255698,0.0
2019-01-01,22.5,86.5,23.970402,9.093623,0.0
2019-01-01,22.5,87.5,23.837103,10.724126,0.0
2019-01-01,22.5,88.5,24.23402,11.155051,0.0
2019-01-01,23.5,69.5,30.252407,12.131778,0.0
2019-01-01,23.5,70.5,29.855389,11.574536,0.0
2019-01-01,23.5,71.5,29.590609,10.262222,0.0
2019-01-01,23.5,72.5,29.618322,8.131479,0.0
2019-01-01,23.5,73.5,29.385399,8.685523,0.0
2019-01-01,23.5,74.5,27.765095,6.5669026,0.0
2019-01-01,23.5,75.5,28.173847,6.357375,0.0
2019-01-01,23.5,76.5,27.712294,5.1921663,0.0
2019-01-01,23.5,77.5,27.684155,5.915084,0.0
2019-01-01,23.5,78.5,27.1133,5.413172,0.0
2019-01-01,23.5,79.5,26.704477,5.0660343,0.0
2019-01-01,23.5,80.5,25.878782,5.1648664,0.0
2019-01-01,23.5,81.5,24.982906,4.975495,0.0
2019-01-01,23.5,82.5,24.85734,5.6651316,0.0
2019-01-01,23.5,83.5,25.084751,6.4668694,0.0
2019-01-01,23.5,84.5,23.634365,6.021887,0.0
2019-01-01,23.5,85.5,23.551954,6.026252,0.0
2019-01-01,23.5,86.5,23.963392,7.7111588,0.0
2019-01-01,23.5,87.5,23.742485,8.930811,0.0
2019-01-01,23.5,88.5,24.348492,10.103661,0.0
2019-01-01,23.5,91.5,23.445496,7.512557,0.0
2019-01-01,23.5,92.5,23.285318,7.197105,0.0
2019-01-01,23.5,93.5,23.703205,7.124555,0.0
2019-01-01,24.5,68.5,29.489752,11.941476,0.0
2019-01-01,24.5,69.5,29.383799,11.515475,0.0
2019-01-01,24.5,70.5,28.749798,10.082936,0.0
2019-01-01,24.5,71.5,28.936129,9.005663,0.0
2019-01-01,24.5,72.5,28.551378,7.986085,0.0
2019-01-01,24.5,73.5,27.93226,6.8572893,0.0
2019-01-01,24.5,74.5,27.639889,6.8925033,0.0
2019-01-01,24.5,75.5,27.312782,6.5413275,0.0
2019-01-01,24.5,76.5,27.597439,6.9611826,0.0
2019-01-01,24.5,77.5,27.39597,5.8746963,0.0
2019-01-01,24.5,78.5,26.570826,4.9042263,0.0
2019-01-01,24.5,79.5,25.654919,5.6747622,0.0
2019-01-01,24.5,80.5,24.991737,5.1683187,0.0
2019-01-01,24.5,81.5,23.730215,4.8450375,0.0
2019-01-01,24.5,82.5,23.678545,4.958268,0.0
2019-01-01,24.5,83.5,23.14133,5.5677094,0.0
2019-01-01,24.5,84.5,22.62629,5.7239933,0.0
2019-01-01,24.5,85.5,23.720247,6.6206484,0.0
2019-01-01,24.5,86.5,23.875147,8.264098,0.0
2019-01-01,24.5,87.5,24.498924,8.428478,0.0
2019-01-01,24.5,88.5,24.870028,8.8053875,0.0
2019-01-01,24.5,91.5,23.238964,7.4384356,0.0
2019-01-01,24.5,92.5,23.398682,7.107849,0.0
2019-01-01,24.5,93.5,23.728767,6.619994,0.0
2019-01-01,24.5,94.5,23.362867,7.0265856,0.0
2019-01-01,25.5,70.5,28.17714,8.563187,0.0
2019-01-01,25.5,71.5,28.305735,8.489581,0.0
2019-01-01,25.5,72.5,27.929352,8.504223,0.0
2019-01-01,25.5,73.5,26.806093,7.130886,0.0
2019-01-01,25.5,74.5,27.17536,7.3248687,0.0
2019-01-01,25.5,75.5,26.49464,6.6722116,0.0
2019-01-01,25.5,76.5,25.967472,5.9897923,0.0
2019-01-01,25.5,77.5,25.479183,4.4584293,0.0
2019-01-01,25.5,78.5,25.446913,4.5069146,0.0
2019-01-01,25.5,79.5,24.692532,5.0852127,0.0
2019-01-01,25.5,80.5,24.45853,5.4620686,0.0
2019-01-01,25.5,81.5,23.797222,5.6083612,0.0
2019-01-01,25.5,82.5,22.426355,5.289779,0.0
2019-01-01,25.5,83.5,23.13328,5.7333813,0.0
2019-01-01,25.5,84.5,22.837399,5.5019755,0.0
2019-01-01,25.5,85.5,23.009613,6.173205,0.0
2019-01-01,25.5,86.5,23.38993,7.141433,0.0
2019-01-01,25.5,87.5,24.704046,8.392727,0.0
2019-01-01,25.5,88.5,24.387438,8.026285,0.0
2019-01-01,25.5,90.5,23.673794,7.6485634,0.0
2019-01-01,25.5,91.5,23.852169,6.8956075,0.0
2019-01-01,25.5,92.5,23.548918,6.8976097,0.0
2019-01-01,25.5,93.5,23.30639,6.5727577,0.0
2019-01-01,25.5,94.5,24.697304,7.287513,0.0
2019-01-01,26.5,70.5,27.996017,8.378882,0.0
2019-01-01,26.5,71.5,27.752323,8.408811,0.0
2019-01-01,26.5,72.5,27.493353,8.305523,0.0
2019-01-01,26.5,73.5,27.482176,7.2940526,0.0
2019-01-01,26.5,74.5,26.329927,7.0045576,0.0
2019-01-01,26.5,75.5,25.421167,6.0728345,0.0
2019-01-01,26.5,76.5,24.699764,5.5207243,0.0
2019-01-01,26.5,77.5,24.687933,4.053983,0.0
2019-01-01,26.5,78.5,24.345901,4.346148,0.0
2019-01-01,26.5,79.5,23.657215,4.7887626,0.0
2019-01-01,26.5,80.5,22.633038,5.652176,0.0
2019-01-01,26.5,81.5,22.843801,6.041785,0.0
2019-01-01,26.5,82.5,22.314983,5.8800197,0.0
2019-01-01,26.5,83.5,22.635805,5.797166,0.0
2019-01-01,26.5,84.5,22.694242,5.529782,0.0
2019-01-01,26.5,85.5,23.14009,6.143542,0.0
2019-01-01,26.5,86.5,23.285336,6.0393577,0.0
2019-01-01,26.5,87.5,21.870718,5.8262076,0.0
2019-01-01,26.5,88.5,21.770973,5.844707,0.0
2019-01-01,26.5,89.5,22.680593,6.228451,0.0
2019-01-01,26.5,90.5,22.265923,6.701153,0.0
2019-01-01,26.5,91.5,23.333693,6.744128,0.0
2019-01-01,26.5,92.5,23.279129,7.0334725,0.0
2019-01-01,26.5,93.5,24.892193,7.4785457,0.0
2019-01-01,26.5,94.5,24.266724,6.983492,0.0
2019-01-01,26.5,95.5,24.119476,6.738774,0.0
2019-01-01,27.5,70.5,27.2918,8.422464,0.0
2019-01-01,27.5,71.5,26.907015,8.035794,0.0
2019-01-01,27.5,72.5,27.276175,8.076643,0.0
2019-01-01,27.5,73.5,26.12085,6.8918185,0.0
2019-01-01,27.5,74.5,25.74478,6.214294,0.0
2019-01-01,27.5,75.5,24.264143,4.7768016,0.0
2019-01-01,27.5,76.5,23.880005,4.1525693,0.0
2019-01-01,27.5,77.5,23.423315,4.19575,0.0
2019-01-01,27.5,78.5,23.598236,4.5656567,0.0
2019-01-01,27.5,79.5,22.670288,5.4818716,0.0
2019-01-01,27.5,80.5,22.394894,6.1804237,0.0
2019-01-01,27.5,81.5,22.28897,6.3540936,0.0
2019-01-01,27.5,82.5,22.181166,6.6027164,0.0
2019-01-01,27.5,83.5,22.433254,5.763855,0.0
2019-01-01,27.5,84.5,22.873337,5.656061,0.0
