Date,Latitude,Longitude,Max_Temperature,Min_Temperature,Rainfall
2016-01-01,8.5,77.5,32.09736,22.075588,0.0
2016-01-01,8.5,78.5,31.26817,21.873299,0.0
2016-01-01,9.5,76.5,31.292635,20.581448,0.0
2016-01-01,9.5,77.5,30.705256,20.457756,0.0
2016-01-01,9.5,78.5,29.433294,20.340454,0.0
2016-01-01,9.5,79.5,30.255802,21.673538,0.0
2016-01-01,10.5,76.5,28.416391,16.805285,0.0
2016-01-01,10.5,77.5,28.314808,17.55408,0.0
2016-01-01,10.5,78.5,30.581995,20.71397,0.0
2016-01-01,10.5,79.5,30.076786,21.604637,0.0
2016-01-01,11.5,76.5,28.141441,15.766956,0.0
2016-01-01,11.5,77.5,28.422201,16.499819,0.0
2016-01-01,11.5,78.5,30.61158,19.804577,0.0
2016-01-01,11.5,79.5,30.235825,21.696619,0.0
2016-01-01,12.5,75.5,30.870241,16.78608,0.0
2016-01-01,12.5,76.5,26.517828,13.160161,0.0
2016-01-01,12.5,77.5,28.34966,15.882722,0.0
2016-01-01,12.5,78.5,29.154007,17.137157,0.0
2016-01-01,12.5,79.5,30.337317,19.982456,0.0
2016-01-01,12.5,80.5,30.377274,20.703522,0.0
2016-01-01,13.5,75.5,31.340866,15.641481,0.0
2016-01-01,13.5,76.5,29.482979,14.725736,0.0
2016-01-01,13.5,77.5,28.04366,15.22676,0.0
2016-01-01,13.5,78.5,29.076117,16.756739,0.0
2016-01-01,13.5,79.5,29.938236,19.103825,0.0
2016-01-01,13.5,80.5,30.484129,20.559841,0.0
2016-01-01,14.5,74.5,33.414963,17.23508,0.0
2016-01-01,14.5,75.5,31.957203,15.061123,0.0
2016-01-01,14.5,76.5,30.313356,14.81224,0.0
2016-01-01,14.5,77.5,30.486195,16.426847,0.0
2016-01-01,14.5,78.5,30.561878,17.66307,0.0
2016-01-01,14.5,79.5,30.821339,19.50725,0.0
2016-01-01,14.5,80.5,31.074282,20.380497,0.0
2016-01-01,15.5,74.5,34.18103,17.843933,0.0
2016-01-01,15.5,75.5,32.992428,15.730939,0.0
2016-01-01,15.5,76.5,32.199886,15.732956,0.0
2016-01-01,15.5,77.5,32.590084,16.809679,0.0
2016-01-01,15.5,78.5,32.69452,18.123468,0.0
2016-01-01,15.5,79.5,32.310143,18.7063,0.0
2016-01-01,15.5,80.5,31.911554,19.499002,0.0
2016-01-01,16.5,73.5,34.564087,18.371822,0.0
2016-01-01,16.5,74.5,33.807335,16.623964,0.0
2016-01-01,16.5,75.5,33.0313,15.291256,0.0
2016-01-01,16.5,76.5,33.029434,16.185692,0.0
2016-01-01,16.5,77.5,32.981236,16.038288,0.0
2016-01-01,16.5,78.5,32.924946,16.354364,0.0
2016-01-01,16.5,79.5,32.451252,17.730116,0.0
2016-01-01,16.5,80.5,32.22103,18.894215,0.0
2016-01-01,16.5,81.5,31.59003,18.972301,0.0
2016-01-01,17.5,73.5,33.37265,16.888144,0.0
2016-01-01,17.5,74.5,33.1966,14.761839,0.0
2016-01-01,17.5,75.5,33.58689,15.312382,0.0
2016-01-01,17.5,76.5,33.802906,15.017643,0.0
2016-01-01,17.5,77.5,33.438805,16.010624,0.0
2016-01-01,17.5,78.5,32.94009,16.044477,0.0
2016-01-01,17.5,79.5,32.922565,16.701021,0.0
2016-01-01,17.5,80.5,31.645483,17.202848,0.0
