Date,Latitude,Longitude,Max_Temperature,Min_Temperature,Rainfall
2021-01-01,8.5,77.5,30.785233,22.544445,2.9955201148986816
2021-01-01,8.5,78.5,30.336538,22.384274,18.77886962890625
2021-01-01,9.5,76.5,29.998348,21.257229,7.017289638519287
2021-01-01,9.5,77.5,29.478868,21.025757,14.55359935760498
2021-01-01,9.5,78.5,28.548094,20.645063,17.506786346435547
2021-01-01,9.5,79.5,29.332739,21.736322,37.06725692749024
2021-01-01,10.5,76.5,26.911297,17.527277,17.10807228088379
2021-01-01,10.5,77.5,26.96667,17.963423,13.337318420410156
2021-01-01,10.5,78.5,29.232267,21.265726,18.50926780700684
2021-01-01,10.5,79.5,28.9978,21.961094,19.53453254699707
2021-01-01,11.5,76.5,26.659477,16.896921,7.199234008789063
2021-01-01,11.5,77.5,27.233051,16.935965,12.81869411468506
2021-01-01,11.5,78.5,29.140007,20.149591,23.41312026977539
2021-01-01,11.5,79.5,29.101767,21.84986,25.006221771240234
2021-01-01,12.5,75.5,29.293869,18.967863,0.0
2021-01-01,12.5,76.5,24.84258,15.218231,0.6280757188796997
2021-01-01,12.5,77.5,26.91484,17.813158,4.616978168487549
2021-01-01,12.5,78.5,27.479479,18.08013,5.982926845550537
2021-01-01,12.5,79.5,29.208483,20.839973,8.581424713134766
2021-01-01,12.5,80.5,28.89102,21.177511,1.4810694456100464
2021-01-01,13.5,75.5,29.433468,18.76683,0.0
2021-01-01,13.5,76.5,27.375408,17.39953,0.1665955483913421
2021-01-01,13.5,77.5,26.048126,17.034979,0.4385672807693481
2021-01-01,13.5,78.5,27.183996,17.910278,0.0746411904692649
2021-01-01,13.5,79.5,27.953062,19.748121,0.0
2021-01-01,13.5,80.5,28.959433,20.941965,0.0
2021-01-01,14.5,74.5,31.3186,21.00435,0.0
2021-01-01,14.5,75.5,29.663485,18.876316,0.3796047568321228
2021-01-01,14.5,76.5,28.05767,17.783081,0.0
2021-01-01,14.5,77.5,27.830484,18.311956,0.0
2021-01-01,14.5,78.5,27.9655,18.858393,0.0
2021-01-01,14.5,79.5,28.811708,20.092846,0.0
2021-01-01,14.5,80.5,29.03008,20.800386,0.0
2021-01-01,15.5,74.5,31.432238,21.081186,0.0
2021-01-01,15.5,75.5,30.04112,19.28677,0.0
2021-01-01,15.5,76.5,29.016396,18.334946,0.0
2021-01-01,15.5,77.5,28.75343,18.92005,0.0
2021-01-01,15.5,78.5,29.207766,19.738245,0.0
2021-01-01,15.5,79.5,29.157051,20.009346,0.0
2021-01-01,15.5,80.5,29.022684,19.766556,0.0
2021-01-01,16.5,73.5,32.50134,21.63117,0.0
2021-01-01,16.5,74.5,31.25263,19.752373,0.0
2021-01-01,16.5,75.5,30.148981,18.671352,0.0
2021-01-01,16.5,76.5,28.757538,18.116535,0.0
2021-01-01,16.5,77.5,28.488695,17.94589,0.0
2021-01-01,16.5,78.5,28.576385,17.886616,0.0
2021-01-01,16.5,79.5,28.875057,19.135103,0.0
2021-01-01,16.5,80.5,29.058298,19.79657,0.0
2021-01-01,16.5,81.5,28.941635,19.401306,0.0
2021-01-01,17.5,73.5,30.874432,19.610434,0.0
2021-01-01,17.5,74.5,30.78354,17.704891,0.0
2021-01-01,17.5,75.5,30.186085,17.457119,0.0
2021-01-01,17.5,76.5,28.803486,17.252142,0.0
2021-01-01,17.5,77.5,28.429502,17.600037,0.0
2021-01-01,17.5,78.5,28.163782,17.410507,0.0
2021-01-01,17.5,79.5,28.584326,17.339697,0.0
2021-01-01,17.5,80.5,28.140644,18.232815,0.0
2021-01-01,17.5,81.5,27.831722,17.73195,0.0
2021-01-01,17.5,82.5,27.54873,17.952637,0.0
2021-01-01,17.5,83.5,27.359627,16.678274,0.0
2021-01-01,18.5,73.5,30.303621,18.897991,0.0
2021-01-01,18.5,74.5,30.128979,16.678772,0.0
2021-01-01,18.5,75.5,29.517439,15.188304,0.0
2021-01-01,18.5,76.5,29.327765,16.128471,0.0
2021-01-01,18.5,77.5,28.695375,16.09934,0.0
2021-01-01,18.5,78.5,28.459356,16.345821,0.0
2021-01-01,18.5,79.5,28.639069,16.65074,0.0
2021-01-01,18.5,80.5,27.906689,16.510681,0.0
2021-01-01,18.5,81.5,27.528797,16.765333,0.0
2021-01-01,18.5,82.5,27.765293,16.058573,0.0
2021-01-01,18.5,83.5,27.418018,15.277042,0.0
2021-01-01,18.5,84.5,27.796852,15.486818,0.0
2021-01-01,19.5,73.5,30.875492,17.575441,0.0
2021-01-01,19.5,74.5,30.174883,15.098514,0.0
2021-01-01,19.5,75.5,29.523027,15.691891,0.0
2021-01-01,19.5,76.5,29.106146,14.972138,0.0
2021-01-01,19.5,77.5,28.713898,14.651381,0.0
2021-01-01,19.5,78.5,28.79337,14.848435,0.0
2021-01-01,19.5,79.5,28.302784,14.748522,0.0
2021-01-01,19.5,80.5,27.865221,14.681478,0.0
2021-01-01,19.5,81.5,27.899582,13.303826,0.0
2021-01-01,19.5,82.5,27.115767,14.373371,0.0
2021-01-01,19.5,83.5,27.796299,14.709257,0.0
2021-01-01,19.5,84.5,27.704819,14.288705,0.0
2021-01-01,19.5,85.5,27.274393,14.667714,0.0
2021-01-01,20.5,73.5,30.445826,17.200335,0.0
2021-01-01,20.5,74.5,29.916176,15.139517,0.0
2021-01-01,20.5,75.5,29.79452,15.163582,0.0
2021-01-01,20.5,76.5,29.008457,14.950421,0.0
2021-01-01,20.5,77.5,28.81233,14.352201,0.0
2021-01-01,20.5,78.5,28.648209,14.255743,0.0
2021-01-01,20.5,79.5,27.636786,13.453445,0.0
2021-01-01,20.5,80.5,28.51846,13.14151,0.0
2021-01-01,20.5,81.5,27.389769,12.482979,0.0
2021-01-01,20.5,82.5,27.34271,12.323481,0.0
2021-01-01,20.5,83.5,27.852766,13.138491,0.0
2021-01-01,20.5,84.5,27.714012,13.633401,0.0
2021-01-01,20.5,85.5,27.138773,14.129258,0.0
2021-01-01,20.5,86.5,26.792803,14.45855,0.0
2021-01-01,21.5,70.5,26.471304,12.239836,0.0
2021-01-01,21.5,71.5,27.842844,12.855581,0.0
2021-01-01,21.5,72.5,28.75791,15.011059,0.0
2021-01-01,21.5,73.5,28.642519,14.663177,0.0
2021-01-01,21.5,74.5,29.092896,13.487944,0.0
2021-01-01,21.5,75.5,28.234783,13.215288,0.0
2021-01-01,21.5,76.5,28.638472,12.691033,0.0
2021-01-01,21.5,77.5,28.338982,12.220087,0.0
2021-01-01,21.5,78.5,27.249693,11.720479,0.0
2021-01-01,21.5,79.5,27.24213,11.330221,0.0
2021-01-01,21.5,80.5,27.787888,12.141358,0.0
2021-01-01,21.5,81.5,27.237967,12.540399,0.0
2021-01-01,21.5,82.5,27.72922,12.972468,0.0
2021-01-01,21.5,83.5,27.02777,11.829649,0.0
2021-01-01,21.5,84.5,26.830736,12.292016,0.0
2021-01-01,21.5,85.5,26.795752,12.715891,0.0
2021-01-01,21.5,86.5,25.76288,12.570597,0.0
2021-01-01,21.5,87.5,25.317545,13.681536,0.0
2021-01-01,22.5,69.5,25.56471,12.244194,0.0
2021-01-01,22.5,70.5,25.824831,12.366206,0.0
2021-01-01,22.5,71.5,27.488363,12.632687,0.0
2021-01-01,22.5,72.5,29.15772,13.506491,0.0
2021-01-01,22.5,73.5,28.261772,13.992468,0.0
2021-01-01,22.5,74.5,27.516603,12.300464,0.0
2021-01-01,22.5,75.5,26.74915,10.708905,0.0
2021-01-01,22.5,76.5,27.333843,10.038021,0.0
2021-01-01,22.5,77.5,26.036928,9.034877,0.0
2021-01-01,22.5,78.5,25.80524,9.0938015,0.0
2021-01-01,22.5,79.5,26.580853,9.684702,0.0
2021-01-01,22.5,80.5,26.830559,10.48936,0.0
2021-01-01,22.5,81.5,26.909771,11.447153,0.0
2021-01-01,22.5,82.5,27.066154,12.141839,0.0
2021-01-01,22.5,83.5,26.070896,11.471458,0.0
2021-01-01,22.5,84.5,26.125322,11.307155,0.0
2021-01-01,22.5,85.5,25.445679,11.256225,0.0
2021-01-01,22.5,86.5,24.897049,11.349162,0.0
2021-01-01,22.5,87.5,24.523249,12.374749,0.0
2021-01-01,22.5,88.5,24.680363,12.397815,0.0
